Algorithm,Instance,MetricName,ExecutionId,MetricValue
nnUNet3D,fold1,FNR,11,0.2444475795935992
nnUNet3D,fold1,FP,11,1176.2777777777778
nnUNet3D,fold1,FPR,11,0.0001631897492451
nnUNet3D,fold1,IoU,11,0.6238884893375238
nnUNet3D,fold1,NPV,11,0.9995594259280852
nnUNet3D,fold1,TN,11,7206860.888888889
nnUNet3D,fold1,TP,11,9818.277777777776
nnUNet3D,fold1,acc,11,0.9993972006586684
nnUNet3D,fold1,precision,11,0.8930127032571678
nnUNet3D,fold1,recall,11,0.7555524204064009
nnUNet3D,fold1,specificity,11,0.9998368102507548
nnUNet3D,fold1,DSC,12,0.7574498904821569
nnUNet3D,fold1,FN,12,2953.5
nnUNet3D,fold1,FNR,12,0.2272826379715014
nnUNet3D,fold1,FP,12,1380.3333333333333
nnUNet3D,fold1,FPR,12,0.0001914991975508
nnUNet3D,fold1,IoU,12,0.6238228713271667
nnUNet3D,fold1,NPV,12,0.99959033846998
nnUNet3D,fold1,TN,12,7206656.833333333
nnUNet3D,fold1,TP,12,10041.333333333334
nnUNet3D,fold1,acc,12,0.9993998318615216
nnUNet3D,fold1,precision,12,0.8791478184736611
nnUNet3D,fold1,recall,12,0.7727173620284985
nnUNet3D,fold1,specificity,12,0.9998085008024492
nnUNet3D,fold1,DSC,13,0.7570270873295302
nnUNet3D,fold1,FN,13,3190.777777777778
nnUNet3D,fold1,FNR,13,0.2455420316621563
nnUNet3D,fold1,FP,13,1163.0555555555557
nnUNet3D,fold1,FPR,13,0.0001613553771523
nnUNet3D,fold1,IoU,13,0.6219639639246964
nnUNet3D,fold1,NPV,13,0.9995574550538796
nnUNet3D,fold1,TN,13,7206874.111111111
nnUNet3D,fold1,TP,13,9804.055555555557
nnUNet3D,fold1,acc,13,0.9993970621743078
nnUNet3D,fold1,precision,13,0.8939505997730589
nnUNet3D,fold1,recall,13,0.7544579683378437
nnUNet3D,fold1,specificity,13,0.9998386446228475
nnUNet3D,fold1,DSC,14,0.7614914009973686
nnUNet3D,fold1,FN,14,2919.0
nnUNet3D,fold1,FNR,14,0.2246277366645718
nnUNet3D,fold1,FP,14,1467.3333333333333
nnUNet3D,fold1,FPR,14,0.0002035690576234
nnUNet3D,fold1,IoU,14,0.6278813538867775
nnUNet3D,fold1,NPV,14,0.999595116926112
nnUNet3D,fold1,TN,14,7206569.833333333
nnUNet3D,fold1,TP,14,10075.833333333334
nnUNet3D,fold1,acc,14,0.9993925614325856
nnUNet3D,fold1,precision,14,0.8728829466206558
nnUNet3D,fold1,recall,14,0.7753722633354282
nnUNet3D,fold1,specificity,14,0.9997964309423766
nnUNet3D,fold1,DSC,15,0.7609395564763574
nnUNet3D,fold1,FN,15,3062.611111111112
nnUNet3D,fold1,FNR,15,0.2356791374349634
nnUNet3D,fold1,FP,15,1445.0555555555557
nnUNet3D,fold1,FPR,15,0.0002004783718705
nnUNet3D,fold1,IoU,15,0.6263945699278324
nnUNet3D,fold1,NPV,15,0.9995752069649506
nnUNet3D,fold1,TN,15,7206592.111111111
nnUNet3D,fold1,TP,15,9932.222222222224
nnUNet3D,fold1,acc,15,0.9993757586634892
nnUNet3D,fold1,precision,15,0.8729875824621199
nnUNet3D,fold1,recall,15,0.7643208625650365
nnUNet3D,fold1,specificity,15,0.9997995216281296
nnUNet3D,fold1,DSC,16,0.748760790335085
nnUNet3D,fold1,FN,16,3134.0
nnUNet3D,fold1,FNR,16,0.2411727737947132
nnUNet3D,fold1,FP,16,1586.9444444444443
nnUNet3D,fold1,FPR,16,0.0002201631883619
nnUNet3D,fold1,IoU,16,0.6140028788115006
nnUNet3D,fold1,NPV,16,0.9995653008684828
nnUNet3D,fold1,TN,16,7206450.222222222
nnUNet3D,fold1,TP,16,9860.833333333334
nnUNet3D,fold1,acc,16,0.9993462230267856
nnUNet3D,fold1,precision,16,0.861375327574493
nnUNet3D,fold1,recall,16,0.7588272262052868
nnUNet3D,fold1,specificity,16,0.9997798368116382
nnUNet3D,fold1,DSC,17,0.7598253206275047
nnUNet3D,fold1,FN,17,2987.111111111112
nnUNet3D,fold1,FNR,17,0.2298691360241463
nnUNet3D,fold1,FP,17,1444.6666666666667
nnUNet3D,fold1,FPR,17,0.0002004244197501
nnUNet3D,fold1,IoU,17,0.6257241262714611
nnUNet3D,fold1,NPV,17,0.9995856747172184
nnUNet3D,fold1,TN,17,7206592.5
nnUNet3D,fold1,TP,17,10007.722222222224
nnUNet3D,fold1,acc,17,0.99938626808775
nnUNet3D,fold1,precision,17,0.8738545572733492
nnUNet3D,fold1,recall,17,0.7701308639758536
nnUNet3D,fold1,specificity,17,0.9997995755802498
nnUNet3D,fold1,DSC,18,0.7587032997894108
nnUNet3D,fold1,FN,18,2912.611111111112
nnUNet3D,fold1,FNR,18,0.2241360882743996
nnUNet3D,fold1,FP,18,1584.2777777777778
nnUNet3D,fold1,FPR,18,0.000219793230965
nnUNet3D,fold1,IoU,18,0.6246521657334216
nnUNet3D,fold1,NPV,18,0.999595996192576
nnUNet3D,fold1,TN,18,7206452.888888889
nnUNet3D,fold1,TP,18,10082.222222222224
nnUNet3D,fold1,acc,18,0.9993772512171544
nnUNet3D,fold1,precision,18,0.8642028219450755
nnUNet3D,fold1,recall,18,0.7758639117256003
nnUNet3D,fold1,specificity,18,0.9997802067690348
nnUNet3D,fold1,DSC,19,0.7525361124354549
nnUNet3D,fold1,FN,19,3194.6666666666665
nnUNet3D,fold1,FNR,19,0.2458412958996524
nnUNet3D,fold1,FP,19,1330.111111111111
nnUNet3D,fold1,FPR,19,0.0001845316665766
nnUNet3D,fold1,IoU,19,0.6159967426547576
nnUNet3D,fold1,NPV,19,0.999556905657005
nnUNet3D,fold1,TN,19,7206707.055555556
nnUNet3D,fold1,TP,19,9800.166666666666
nnUNet3D,fold1,acc,19,0.9993733890422064
nnUNet3D,fold1,precision,19,0.8804961441513389
nnUNet3D,fold1,recall,19,0.7541587041003476
nnUNet3D,fold1,specificity,19,0.9998154683334234
nnUNet3D,fold1,DSC,20,0.760856676346431
nnUNet3D,fold1,FN,20,3033.611111111112
nnUNet3D,fold1,FNR,20,0.2334474812639211
nnUNet3D,fold1,FP,20,1375.2222222222222
nnUNet3D,fold1,FPR,20,0.0001907901125401
nnUNet3D,fold1,IoU,20,0.6259399765088832
nnUNet3D,fold1,NPV,20,0.9995792317320844
nnUNet3D,fold1,TN,20,7206661.944444444
nnUNet3D,fold1,TP,20,9961.222222222224
nnUNet3D,fold1,acc,20,0.9993894455344704
nnUNet3D,fold1,precision,20,0.8786901634845337
nnUNet3D,fold1,recall,20,0.7665525187360789
nnUNet3D,fold1,specificity,20,0.9998092098874598
nnUNet3D,fold1,DSC,21,0.7562003880284903
nnUNet3D,fold1,FN,21,2955.6666666666665
nnUNet3D,fold1,FNR,21,0.2274493709038207
nnUNet3D,fold1,FP,21,1684.5555555555557
nnUNet3D,fold1,FPR,21,0.0002337051705762
nnUNet3D,fold1,IoU,21,0.6223558944929349
nnUNet3D,fold1,NPV,21,0.9995900207685976
nnUNet3D,fold1,TN,21,7206352.611111111
nnUNet3D,fold1,TP,21,10039.166666666666
nnUNet3D,fold1,acc,21,0.999357401792123
nnUNet3D,fold1,precision,21,0.8563122254498239
nnUNet3D,fold1,recall,21,0.7725506290961793
nnUNet3D,fold1,specificity,21,0.9997662948294236
nnUNet3D,fold1,DSC,22,0.7534420237849189
nnUNet3D,fold1,FN,22,2862.277777777778
nnUNet3D,fold1,FNR,22,0.2202627540005216
nnUNet3D,fold1,FP,22,1939.5
nnUNet3D,fold1,FPR,22,0.0002690746392054
nnUNet3D,fold1,IoU,22,0.6209787605189621
nnUNet3D,fold1,NPV,22,0.9996029555164913
nnUNet3D,fold1,TN,22,7206097.666666667
nnUNet3D,fold1,TP,22,10132.555555555557
nnUNet3D,fold1,acc,22,0.9993350288742968
nnUNet3D,fold1,precision,22,0.8393397055642737
nnUNet3D,fold1,recall,22,0.7797372459994785
nnUNet3D,fold1,specificity,22,0.9997309253607946
nnUNet3D,fold1,DSC,23,0.7662957444266123
nnUNet3D,fold1,FN,23,3022.722222222222
nnUNet3D,fold1,FNR,23,0.232609541398932
nnUNet3D,fold1,FP,23,1300.111111111111
nnUNet3D,fold1,FPR,23,0.0001803696458619
nnUNet3D,fold1,IoU,23,0.6319947894898961
nnUNet3D,fold1,NPV,23,0.9995807457785848
nnUNet3D,fold1,TN,23,7206737.055555556
nnUNet3D,fold1,TP,23,9972.111111111111
nnUNet3D,fold1,acc,23,0.9994013551894892
nnUNet3D,fold1,precision,23,0.8846623952686052
nnUNet3D,fold1,recall,23,0.7673904586010679
nnUNet3D,fold1,specificity,23,0.999819630354138
nnUNet3D,fold1,DSC,24,0.7650116050384482
nnUNet3D,fold1,FN,24,3078.111111111112
nnUNet3D,fold1,FNR,24,0.236871919181555
nnUNet3D,fold1,FP,24,1254.7222222222222
nnUNet3D,fold1,FPR,24,0.0001740726626694
nnUNet3D,fold1,IoU,24,0.6297808348954956
nnUNet3D,fold1,NPV,24,0.9995730692587752
nnUNet3D,fold1,TN,24,7206782.444444444
nnUNet3D,fold1,TP,24,9916.722222222224
nnUNet3D,fold1,acc,24,0.9993999703458822
nnUNet3D,fold1,precision,24,0.8876848711496573
nnUNet3D,fold1,recall,24,0.763128080818445
nnUNet3D,fold1,specificity,24,0.9998259273373306
nnUNet3D,fold1,DSC,25,0.7547986008434282
nnUNet3D,fold1,FN,25,3020.777777777778
nnUNet3D,fold1,FNR,25,0.232459909280184
nnUNet3D,fold1,FP,25,1404.9444444444443
nnUNet3D,fold1,FPR,25,0.000194913596026
nnUNet3D,fold1,IoU,25,0.619250116385355
nnUNet3D,fold1,NPV,25,0.999581009269409
nnUNet3D,fold1,TN,25,7206632.222222222
nnUNet3D,fold1,TP,25,9974.055555555557
nnUNet3D,fold1,acc,25,0.99938710668749
nnUNet3D,fold1,precision,25,0.8765318178711271
nnUNet3D,fold1,recall,25,0.767540090719816
nnUNet3D,fold1,specificity,25,0.999805086403974
nnUNet3D,fold1,DSC,26,0.7610704817798001
nnUNet3D,fold1,FN,26,3003.611111111112
nnUNet3D,fold1,FNR,26,0.2311388714318083
nnUNet3D,fold1,FP,26,1393.2777777777778
nnUNet3D,fold1,FPR,26,0.0001932950324147
nnUNet3D,fold1,IoU,26,0.6266181885403934
nnUNet3D,fold1,NPV,26,0.9995833900185672
nnUNet3D,fold1,TN,26,7206643.888888889
nnUNet3D,fold1,TP,26,9991.222222222224
nnUNet3D,fold1,acc,26,0.9993910996532228
nnUNet3D,fold1,precision,26,0.8776162521166694
nnUNet3D,fold1,recall,26,0.7688611285681917
nnUNet3D,fold1,specificity,26,0.9998067049675852
nnUNet3D,fold1,DSC,27,0.7604913165318903
nnUNet3D,fold1,FN,27,2886.222222222222
nnUNet3D,fold1,FNR,27,0.2221053666628189
nnUNet3D,fold1,FP,27,1652.111111111111
nnUNet3D,fold1,FPR,27,0.0002292040222477
nnUNet3D,fold1,IoU,27,0.625732599303963
nnUNet3D,fold1,NPV,27,0.9995996513224412
nnUNet3D,fold1,TN,27,7206385.055555556
nnUNet3D,fold1,TP,27,10108.611111111111
nnUNet3D,fold1,acc,27,0.9993715118097616
nnUNet3D,fold1,precision,27,0.8595229884785988
nnUNet3D,fold1,recall,27,0.777894633337181
nnUNet3D,fold1,specificity,27,0.9997707959777524
nnUNet3D,fold1,DSC,28,0.7601180827071508
nnUNet3D,fold1,FN,28,3068.055555555556
nnUNet3D,fold1,FNR,28,0.236098107367458
nnUNet3D,fold1,FP,28,1292.0
nnUNet3D,fold1,FPR,28,0.0001792443587797
nnUNet3D,fold1,IoU,28,0.6260916562516614
nnUNet3D,fold1,NPV,28,0.9995744611599507
nnUNet3D,fold1,TN,28,7206745.166666667
nnUNet3D,fold1,TP,28,9926.777777777776
nnUNet3D,fold1,acc,28,0.9993962004938414
nnUNet3D,fold1,precision,28,0.8848359397438817
nnUNet3D,fold1,recall,28,0.763901892632542
nnUNet3D,fold1,specificity,28,0.9998207556412202
nnUNet3D,fold1,DSC,29,0.7576676928404203
nnUNet3D,fold1,FN,29,3040.6666666666665
nnUNet3D,fold1,FNR,29,0.2339904320948069
nnUNet3D,fold1,FP,29,1433.7222222222222
nnUNet3D,fold1,FPR,29,0.0001989060529338
nnUNet3D,fold1,IoU,29,0.6224855415035545
nnUNet3D,fold1,NPV,29,0.9995782501022512
nnUNet3D,fold1,TN,29,7206603.444444444
nnUNet3D,fold1,TP,29,9954.166666666666
nnUNet3D,fold1,acc,29,0.9993803671152698
nnUNet3D,fold1,precision,29,0.8741011405879541
nnUNet3D,fold1,recall,29,0.7660095679051931
nnUNet3D,fold1,specificity,29,0.9998010939470662
nnUNet3D,fold1,DSC,30,0.7570623282238842
nnUNet3D,fold1,FN,30,3241.333333333333
nnUNet3D,fold1,FNR,30,0.2494324667496056
nnUNet3D,fold1,FP,30,1137.8333333333333
nnUNet3D,fold1,FPR,30,0.0001578561967736
nnUNet3D,fold1,IoU,30,0.621740406516198
nnUNet3D,fold1,NPV,30,0.9995504479755412
nnUNet3D,fold1,TN,30,7206899.333333333
nnUNet3D,fold1,TP,30,9753.5
nnUNet3D,fold1,acc,30,0.9993935539038372
nnUNet3D,fold1,precision,30,0.8955285548142253
nnUNet3D,fold1,recall,30,0.7505675332503944
nnUNet3D,fold1,specificity,30,0.9998421438032264
nnUNet3D,fold2,DSC,1,0.6762414244007587
nnUNet3D,fold2,FN,1,2257.7894736842104
nnUNet3D,fold2,FNR,1,0.215151591142764
nnUNet3D,fold2,FP,1,1998.421052631579
nnUNet3D,fold2,FPR,1,0.0002771528335395
nnUNet3D,fold2,IoU,1,0.5307065055415047
nnUNet3D,fold2,NPV,1,0.9996868876849748
nnUNet3D,fold2,TN,1,7208539.631578947
nnUNet3D,fold2,TP,1,8236.157894736842
nnUNet3D,fold2,acc,1,0.9994105814063258
nnUNet3D,fold2,precision,1,0.8047383226111686
nnUNet3D,fold2,recall,1,0.7848484088572361
nnUNet3D,fold2,specificity,1,0.9997228471664604
nnUNet3D,fold2,DSC,2,0.7127821178882628
nnUNet3D,fold2,FN,2,2389.4736842105262
nnUNet3D,fold2,FNR,2,0.227700178047496
nnUNet3D,fold2,FP,2,1542.842105263158
nnUNet3D,fold2,FPR,2,0.000213970454632
nnUNet3D,fold2,IoU,2,0.5637291266296561
nnUNet3D,fold2,NPV,2,0.9996686525835404
nnUNet3D,fold2,TN,2,7208995.2105263155
nnUNet3D,fold2,TP,2,8104.473684210527
nnUNet3D,fold2,acc,2,0.9994554357618864
nnUNet3D,fold2,precision,2,0.8400755050491273
nnUNet3D,fold2,recall,2,0.7722998219525039
nnUNet3D,fold2,specificity,2,0.999786029545368
nnUNet3D,fold2,DSC,3,0.6783734274270861
nnUNet3D,fold2,FN,3,2410.842105263158
nnUNet3D,fold2,FNR,3,0.2297364395516212
nnUNet3D,fold2,FP,3,1932.7894736842104
nnUNet3D,fold2,FPR,3,0.0002680506585744
nnUNet3D,fold2,IoU,3,0.5345638697102043
nnUNet3D,fold2,NPV,3,0.9996656723449135
nnUNet3D,fold2,TN,3,7208605.263157895
nnUNet3D,fold2,TP,3,8083.105263157895
nnUNet3D,fold2,acc,3,0.9993984749577418
nnUNet3D,fold2,precision,3,0.8070277769019769
nnUNet3D,fold2,recall,3,0.7702635604483787
nnUNet3D,fold2,specificity,3,0.9997319493414256
nnUNet3D,fold2,DSC,4,0.6926429814360854
nnUNet3D,fold2,FN,4,2361.4210526315787
nnUNet3D,fold2,FNR,4,0.2250269578955287
nnUNet3D,fold2,FP,4,1567.1052631578948
nnUNet3D,fold2,FPR,4,0.0002173354126584
nnUNet3D,fold2,IoU,4,0.5446997393748281
nnUNet3D,fold2,NPV,4,0.99967254025581
nnUNet3D,fold2,TN,4,7208970.947368421
nnUNet3D,fold2,TP,4,8132.526315789473
nnUNet3D,fold2,acc,4,0.9994559605447269
nnUNet3D,fold2,precision,4,0.8384366199475835
nnUNet3D,fold2,recall,4,0.7749730421044713
nnUNet3D,fold2,specificity,4,0.9997826645873416
nnUNet3D,fold2,DSC,5,0.6653915324884366
nnUNet3D,fold2,FN,5,2511.5789473684213
nnUNet3D,fold2,FNR,5,0.2393359580710685
nnUNet3D,fold2,FP,5,2031.6315789473683
nnUNet3D,fold2,FPR,5,0.0002817586654585
nnUNet3D,fold2,IoU,5,0.5215506361305826
nnUNet3D,fold2,NPV,5,0.9996517025824416
nnUNet3D,fold2,TN,5,7208506.421052632
nnUNet3D,fold2,TP,5,7982.368421052632
nnUNet3D,fold2,acc,5,0.9993708363948096
nnUNet3D,fold2,precision,5,0.7971208728832266
nnUNet3D,fold2,recall,5,0.7606640419289314
nnUNet3D,fold2,specificity,5,0.9997182413345416
nnUNet3D,fold2,DSC,6,0.656874305610558
nnUNet3D,fold2,FN,6,2338.0526315789475
nnUNet3D,fold2,FNR,6,0.2228001103392933
nnUNet3D,fold2,FP,6,2444.4210526315787
nnUNet3D,fold2,FPR,6,0.0003390067474561
nnUNet3D,fold2,IoU,6,0.5148237135122716
nnUNet3D,fold2,NPV,6,0.9996757402699344
nnUNet3D,fold2,TN,6,7208093.631578947
nnUNet3D,fold2,TP,6,8155.894736842105
nnUNet3D,fold2,acc,6,0.9993377021893532
nnUNet3D,fold2,precision,6,0.7694011101953269
nnUNet3D,fold2,recall,6,0.7771998896607066
nnUNet3D,fold2,specificity,6,0.9996609932525438
nnUNet3D,fold2,DSC,7,0.685107129298756
nnUNet3D,fold2,FN,7,2265.368421052632
nnUNet3D,fold2,FNR,7,0.2158738119718133
nnUNet3D,fold2,FP,7,1845.8947368421047
nnUNet3D,fold2,FPR,7,0.0002559995832999
nnUNet3D,fold2,IoU,7,0.5377350348371077
nnUNet3D,fold2,NPV,7,0.999685843604988
nnUNet3D,fold2,TN,7,7208692.157894737
nnUNet3D,fold2,TP,7,8228.578947368422
nnUNet3D,fold2,acc,7,0.9994306543499744
nnUNet3D,fold2,precision,7,0.8167750698743568
nnUNet3D,fold2,recall,7,0.7841261880281867
nnUNet3D,fold2,specificity,7,0.9997440004167
nnUNet3D,fold2,DSC,8,0.6847380655558387
nnUNet3D,fold2,FN,8,2433.684210526316
nnUNet3D,fold2,FNR,8,0.2319131328836171
nnUNet3D,fold2,FP,8,1726.0526315789473
nnUNet3D,fold2,FPR,8,0.0002393791723974
nnUNet3D,fold2,IoU,8,0.5377246809647541
nnUNet3D,fold2,NPV,8,0.999662515421454
nnUNet3D,fold2,TN,8,7208812.0
nnUNet3D,fold2,TP,8,8060.263157894737
nnUNet3D,fold2,acc,8,0.9994239415028066
nnUNet3D,fold2,precision,8,0.8236259008282242
nnUNet3D,fold2,recall,8,0.7680868671163829
nnUNet3D,fold2,specificity,8,0.9997606208276024
nnUNet3D,fold2,DSC,9,0.6702978620006359
nnUNet3D,fold2,FN,9,2533.684210526316
nnUNet3D,fold2,FNR,9,0.241442435489129
nnUNet3D,fold2,FP,9,1754.842105263158
nnUNet3D,fold2,FPR,9,0.0002433718666282
nnUNet3D,fold2,IoU,9,0.5249016630895467
nnUNet3D,fold2,NPV,9,0.9996486516613384
nnUNet3D,fold2,TN,9,7208783.2105263155
nnUNet3D,fold2,TP,9,7960.263157894737
nnUNet3D,fold2,acc,9,0.9994061061748806
nnUNet3D,fold2,precision,9,0.8193697280956946
nnUNet3D,fold2,recall,9,0.7585575645108709
nnUNet3D,fold2,specificity,9,0.9997566281333716
nnUNet3D,fold2,DSC,10,0.6682292303314593
nnUNet3D,fold2,FN,10,2526.4736842105262
nnUNet3D,fold2,FNR,10,0.2407553226170474
nnUNet3D,fold2,FP,10,1776.6315789473683
nnUNet3D,fold2,FPR,10,0.0002463937595196
nnUNet3D,fold2,IoU,10,0.5224356140548083
nnUNet3D,fold2,NPV,10,0.9996496501427916
nnUNet3D,fold2,TN,10,7208761.421052632
nnUNet3D,fold2,TP,10,7967.473684210527
nnUNet3D,fold2,acc,10,0.9994040872186748
nnUNet3D,fold2,precision,10,0.8176711426071364
nnUNet3D,fold2,recall,10,0.7592446773829525
nnUNet3D,fold2,specificity,10,0.9997536062404804
nnUNet3D,fold2,DSC,11,0.6712714175729609
nnUNet3D,fold2,FN,11,2547.1052631578946
nnUNet3D,fold2,FNR,11,0.2427213682072372
nnUNet3D,fold2,FP,11,1736.421052631579
nnUNet3D,fold2,FPR,11,0.0002408171262611
nnUNet3D,fold2,IoU,11,0.5254878057059554
nnUNet3D,fold2,NPV,11,0.9996467921111422
nnUNet3D,fold2,TN,11,7208801.631578947
nnUNet3D,fold2,TP,11,7946.842105263157
nnUNet3D,fold2,acc,11,0.999406798596684
nnUNet3D,fold2,precision,11,0.8206781098150906
nnUNet3D,fold2,recall,11,0.7572786317927628
nnUNet3D,fold2,specificity,11,0.9997591828737388
nnUNet3D,fold2,DSC,12,0.700724759166964
