Algorithm,Instance,MetricName,ExecutionId,MetricValue
Yolo3D-a,fold2,DSC,26,0.1203059183818292
Yolo3D-a,fold2,DSC,27,0.1188808974374688
Yolo3D-a,fold2,DSC,28,0.1271937612754287
Yolo3D-a,fold2,DSC,29,0.1112001092648682
Yolo3D-a,fold2,DSC,30,0.1141638878598503
Yolo3D-a,fold3,DSC,1,0.1278400367908772
Yolo3D-a,fold3,DSC,2,0.1278395087226513
Yolo3D-a,fold3,DSC,3,0.1430209679857258
Yolo3D-a,fold3,DSC,4,0.1286239694982849
Yolo3D-a,fold3,DSC,5,0.1269205472573916
Yolo3D-a,fold3,DSC,6,0.1177779173993968
Yolo3D-a,fold3,DSC,7,0.1371707029925858
Yolo3D-a,fold3,DSC,8,0.1321018351003034
Yolo3D-a,fold3,DSC,9,0.1241162167453323
Yolo3D-a,fold3,DSC,10,0.1209308059269407
Yolo3D-a,fold3,DSC,11,0.1166221331845351
Yolo3D-a,fold3,DSC,12,0.1305578575642765
Yolo3D-a,fold3,DSC,13,0.1326461428922763
Yolo3D-a,fold3,DSC,14,0.1400963008370194
Yolo3D-a,fold3,DSC,15,0.128569795877722
Yolo3D-a,fold3,DSC,16,0.1129789249614852
Yolo3D-a,fold3,DSC,17,0.1188195428134196
Yolo3D-a,fold3,DSC,18,0.1157903834217988
Yolo3D-a,fold3,DSC,19,0.1337404024374822
Yolo3D-a,fold3,DSC,20,0.1240062991085208
Yolo3D-a,fold3,DSC,21,0.1112974532767388
Yolo3D-a,fold3,DSC,22,0.1235831727724715
Yolo3D-a,fold3,DSC,23,0.1401008653453143
Yolo3D-a,fold3,DSC,24,0.1287024423943481
Yolo3D-a,fold3,DSC,25,0.1458194790709309
Yolo3D-a,fold3,DSC,26,0.1331002249337201
Yolo3D-a,fold3,DSC,27,0.1313601931705682
Yolo3D-a,fold3,DSC,28,0.1328883145349667
Yolo3D-a,fold3,DSC,29,0.1409284414181199
Yolo3D-a,fold3,DSC,30,0.1219724164893454
Yolo3D-a,fold4,DSC,1,0.0414301992236565
Yolo3D-a,fold4,DSC,2,0.041430133929275
Yolo3D-a,fold4,DSC,3,0.041814248281975
Yolo3D-a,fold4,DSC,4,0.0417259951160196
Yolo3D-a,fold4,DSC,5,0.0416780340612608
Yolo3D-a,fold4,DSC,6,0.0410061796348271
Yolo3D-a,fold4,DSC,7,0.0412916560621546
Yolo3D-a,fold4,DSC,8,0.0415557009425733
Yolo3D-a,fold4,DSC,9,0.0419031056540248
Yolo3D-a,fold4,DSC,10,0.0409148163340683
Yolo3D-a,fold4,DSC,11,0.0413656857558376
Yolo3D-a,fold4,DSC,12,0.0416442563400438
Yolo3D-a,fold4,DSC,13,0.0418419183431335
Yolo3D-a,fold4,DSC,14,0.0413476682053237
Yolo3D-a,fold4,DSC,15,0.041022447334976
Yolo3D-a,fold4,DSC,16,0.042156279999496
Yolo3D-a,fold4,DSC,17,0.0422325456190678
Yolo3D-a,fold4,DSC,18,0.0413226624719043
Yolo3D-a,fold4,DSC,19,0.0410323639194664
Yolo3D-a,fold4,DSC,20,0.0410609310754802
Yolo3D-a,fold4,DSC,21,0.042543568550162
Yolo3D-a,fold4,DSC,22,0.0412398072492581
Yolo3D-a,fold4,DSC,23,0.041199569750021
Yolo3D-a,fold4,DSC,24,0.0405713981076697
Yolo3D-a,fold4,DSC,25,0.0416997722523565
Yolo3D-a,fold4,DSC,26,0.0419862322903093
Yolo3D-a,fold4,DSC,27,0.0405251963906699
Yolo3D-a,fold4,DSC,28,0.0415893392371884
Yolo3D-a,fold4,DSC,29,0.040825142581014
Yolo3D-a,fold4,DSC,30,0.041041834121248
Yolo3D-a,fold5,DSC,1,0.0707816698820612
Yolo3D-a,fold5,DSC,2,0.0707815767344355
Yolo3D-a,fold5,DSC,3,0.0773229414919135
Yolo3D-a,fold5,DSC,4,0.066795940300199
Yolo3D-a,fold5,DSC,5,0.0663617343855216
Yolo3D-a,fold5,DSC,6,0.0732190706156003
Yolo3D-a,fold5,DSC,7,0.0710350695411801
Yolo3D-a,fold5,DSC,8,0.0649493258368721
Yolo3D-a,fold5,DSC,9,0.0696794850448316
Yolo3D-a,fold5,DSC,10,0.0706804690173786
Yolo3D-a,fold5,DSC,11,0.0749645380201345
Yolo3D-a,fold5,DSC,12,0.0606274056143055
Yolo3D-a,fold5,DSC,13,0.0804995650837581
Yolo3D-a,fold5,DSC,14,0.0778934950851135
Yolo3D-a,fold5,DSC,15,0.0705427246532238
Yolo3D-a,fold5,DSC,16,0.0750068059621438
Yolo3D-a,fold5,DSC,17,0.0629809192523677
Yolo3D-a,fold5,DSC,18,0.0676301079792025
Yolo3D-a,fold5,DSC,19,0.0647083872378755
Yolo3D-a,fold5,DSC,20,0.0792452761745863
Yolo3D-a,fold5,DSC,21,0.0805589048757181
Yolo3D-a,fold5,DSC,22,0.0702429288039484
Yolo3D-a,fold5,DSC,23,0.0782475161574735
Yolo3D-a,fold5,DSC,24,0.0617946407885325
Yolo3D-a,fold5,DSC,25,0.063627543320141
Yolo3D-a,fold5,DSC,26,0.0815021056883783
Yolo3D-a,fold5,DSC,27,0.0709165697688548
Yolo3D-a,fold5,DSC,28,0.0654322877108148
Yolo3D-a,fold5,DSC,29,0.0696940763925838
Yolo3D-a,fold5,DSC,30,0.0684372642647322
Yolo3D-c,fold1,DSC,1,0.0897425087682427
Yolo3D-c,fold1,DSC,2,0.0897425087682427
Yolo3D-c,fold1,DSC,3,0.089209530205901
Yolo3D-c,fold1,DSC,4,0.0897646330408652
Yolo3D-c,fold1,DSC,5,0.0886078998967407
Yolo3D-c,fold1,DSC,6,0.0885960344224054
Yolo3D-c,fold1,DSC,7,0.0858737762202238
Yolo3D-c,fold1,DSC,8,0.0893389678491215
Yolo3D-c,fold1,DSC,9,0.0887460951028643
Yolo3D-c,fold1,DSC,10,0.0881660972921717
Yolo3D-c,fold1,DSC,11,0.0894047168893896
Yolo3D-c,fold1,DSC,12,0.0871870566753525
Yolo3D-c,fold1,DSC,13,0.0863168505595466
Yolo3D-c,fold1,DSC,14,0.0912025165147476
Yolo3D-c,fold1,DSC,15,0.087787603406376
Yolo3D-c,fold1,DSC,16,0.0927911457265567
Yolo3D-c,fold1,DSC,17,0.0858771912759328
Yolo3D-c,fold1,DSC,18,0.0878730099125834
Yolo3D-c,fold1,DSC,19,0.0886797040553265
Yolo3D-c,fold1,DSC,20,0.0902532870379791
Yolo3D-c,fold1,DSC,21,0.0896585368818074
Yolo3D-c,fold1,DSC,22,0.0855816613786119
Yolo3D-c,fold1,DSC,23,0.0900475970670126
Yolo3D-c,fold1,DSC,24,0.0942118427590826
Yolo3D-c,fold1,DSC,25,0.0882742906173865
Yolo3D-c,fold1,DSC,26,0.0906044309178062
Yolo3D-c,fold1,DSC,27,0.0907302809671173
Yolo3D-c,fold1,DSC,28,0.0884278659557961
Yolo3D-c,fold1,DSC,29,0.0906654349114609
Yolo3D-c,fold1,DSC,30,0.0868219581676101
Yolo3D-c,fold2,DSC,1,0.110570487675541
Yolo3D-c,fold2,DSC,2,0.110570487675541
Yolo3D-c,fold2,DSC,3,0.1092751318700684
Yolo3D-c,fold2,DSC,4,0.0983992176700878
Yolo3D-c,fold2,DSC,5,0.1054012205366114
Yolo3D-c,fold2,DSC,6,0.1014903472397106
Yolo3D-c,fold2,DSC,7,0.1113594534714449
Yolo3D-c,fold2,DSC,8,0.1331734605371672
Yolo3D-c,fold2,DSC,9,0.1210729777151799
Yolo3D-c,fold2,DSC,10,0.112622897062254
Yolo3D-c,fold2,DSC,11,0.0895906004351847
Yolo3D-c,fold2,DSC,12,0.1153715869899153
Yolo3D-c,fold2,DSC,13,0.1164080210159514
Yolo3D-c,fold2,DSC,14,0.1031413262549153
Yolo3D-c,fold2,DSC,15,0.1208580479141118
Yolo3D-c,fold2,DSC,16,0.1013080161910184
Yolo3D-c,fold2,DSC,17,0.1088988365439288
Yolo3D-c,fold2,DSC,18,0.1183416076475153
Yolo3D-c,fold2,DSC,19,0.118610633100324
Yolo3D-c,fold2,DSC,20,0.1096927683089579
Yolo3D-c,fold2,DSC,21,0.1008189233467329
Yolo3D-c,fold2,DSC,22,0.0876512081657219
Yolo3D-c,fold2,DSC,23,0.1090189282467246
Yolo3D-c,fold2,DSC,24,0.1181828191944055
Yolo3D-c,fold2,DSC,25,0.1048033005552217
Yolo3D-c,fold2,DSC,26,0.13272738789141
Yolo3D-c,fold2,DSC,27,0.1016018744463441
Yolo3D-c,fold2,DSC,28,0.1039121291211482
Yolo3D-c,fold2,DSC,29,0.1086430710633832
Yolo3D-c,fold2,DSC,30,0.1119896186425075
Yolo3D-c,fold3,DSC,1,0.1353370016214365
Yolo3D-c,fold3,DSC,2,0.1353370016214365
Yolo3D-c,fold3,DSC,3,0.1337663642658202
Yolo3D-c,fold3,DSC,4,0.1393097016801753
Yolo3D-c,fold3,DSC,5,0.1443586703865939
Yolo3D-c,fold3,DSC,6,0.1336715603412893
Yolo3D-c,fold3,DSC,7,0.1432683358372579
Yolo3D-c,fold3,DSC,8,0.1328694236734824
Yolo3D-c,fold3,DSC,9,0.1351349936452709
Yolo3D-c,fold3,DSC,10,0.1483534687135448
Yolo3D-c,fold3,DSC,11,0.1346225933717545
Yolo3D-c,fold3,DSC,12,0.1362620757001894
Yolo3D-c,fold3,DSC,13,0.131609233716589
Yolo3D-c,fold3,DSC,14,0.1425806123543435
Yolo3D-c,fold3,DSC,15,0.1329215962740148
Yolo3D-c,fold3,DSC,16,0.1278080325452342
Yolo3D-c,fold3,DSC,17,0.1449397889145315
Yolo3D-c,fold3,DSC,18,0.1387278072644532
Yolo3D-c,fold3,DSC,19,0.1302852696912843
Yolo3D-c,fold3,DSC,20,0.1382631493251608
Yolo3D-c,fold3,DSC,21,0.1319758761669365
Yolo3D-c,fold3,DSC,22,0.1215019251767563
Yolo3D-c,fold3,DSC,23,0.1404112452728509
Yolo3D-c,fold3,DSC,24,0.1444905094711466
Yolo3D-c,fold3,DSC,25,0.1440526704209179
Yolo3D-c,fold3,DSC,26,0.1383799727711775
Yolo3D-c,fold3,DSC,27,0.1513821991652496
Yolo3D-c,fold3,DSC,28,0.1380509584191922
Yolo3D-c,fold3,DSC,29,0.1383255812078363
Yolo3D-c,fold3,DSC,30,0.1393341745096361
Yolo3D-c,fold4,DSC,1,0.0376679944064746
Yolo3D-c,fold4,DSC,2,0.0376679944064746
Yolo3D-c,fold4,DSC,3,0.0389619261655769
Yolo3D-c,fold4,DSC,4,0.0358935170419458
Yolo3D-c,fold4,DSC,5,0.0372764868968428
Yolo3D-c,fold4,DSC,6,0.0356414796713059
Yolo3D-c,fold4,DSC,7,0.0425058474075338
Yolo3D-c,fold4,DSC,8,0.0358436843200842
Yolo3D-c,fold4,DSC,9,0.0398735185633468
Yolo3D-c,fold4,DSC,10,0.0303408208299487
Yolo3D-c,fold4,DSC,11,0.0355123362303839
Yolo3D-c,fold4,DSC,12,0.0407819858497183
Yolo3D-c,fold4,DSC,13,0.0267230428532773
Yolo3D-c,fold4,DSC,14,0.0376825631784771
Yolo3D-c,fold4,DSC,15,0.036391168912524
Yolo3D-c,fold4,DSC,16,0.031916019649073
Yolo3D-c,fold4,DSC,17,0.0373443489977116
Yolo3D-c,fold4,DSC,18,0.0362915264443947
Yolo3D-c,fold4,DSC,19,0.0365028258618324
Yolo3D-c,fold4,DSC,20,0.0357296904277642
Yolo3D-c,fold4,DSC,21,0.0344088785163139
Yolo3D-c,fold4,DSC,22,0.0389464595913816
Yolo3D-c,fold4,DSC,23,0.0360153694584795
Yolo3D-c,fold4,DSC,24,0.036985078176285
Yolo3D-c,fold4,DSC,25,0.0383846920929115
Yolo3D-c,fold4,DSC,26,0.0355625781027677
Yolo3D-c,fold4,DSC,27,0.0369863118666587
Yolo3D-c,fold4,DSC,28,0.0348422197271933
Yolo3D-c,fold4,DSC,29,0.0381276569141407
Yolo3D-c,fold4,DSC,30,0.0404857868723622
Yolo3D-c,fold5,DSC,1,0.0753455028211085
Yolo3D-c,fold5,DSC,2,0.0753455028211085
Yolo3D-c,fold5,DSC,3,0.0778989982978839
Yolo3D-c,fold5,DSC,4,0.0755772065589187
Yolo3D-c,fold5,DSC,5,0.075409202594013
Yolo3D-c,fold5,DSC,6,0.074049685657755
Yolo3D-c,fold5,DSC,7,0.0756639780772819
Yolo3D-c,fold5,DSC,8,0.0750881741859341
Yolo3D-c,fold5,DSC,9,0.0813606927002961
Yolo3D-c,fold5,DSC,10,0.079202261968496
Yolo3D-c,fold5,DSC,11,0.0750495476182536
Yolo3D-c,fold5,DSC,12,0.0809220580630667
Yolo3D-c,fold5,DSC,13,0.0704064916860417
Yolo3D-c,fold5,DSC,14,0.0737219169627122
Yolo3D-c,fold5,DSC,15,0.0769899589280622
Yolo3D-c,fold5,DSC,16,0.0701631579763475
Yolo3D-c,fold5,DSC,17,0.0734075387281997
Yolo3D-c,fold5,DSC,18,0.0793043585809732
Yolo3D-c,fold5,DSC,19,0.0719099209648056
Yolo3D-c,fold5,DSC,20,0.0728533444950268
Yolo3D-c,fold5,DSC,21,0.0726799256462077
Yolo3D-c,fold5,DSC,22,0.0753821516142969
Yolo3D-c,fold5,DSC,23,0.0766304954811617
Yolo3D-c,fold5,DSC,24,0.0754083459470175
Yolo3D-c,fold5,DSC,25,0.0762329730813227
Yolo3D-c,fold5,DSC,26,0.0676974941994219
Yolo3D-c,fold5,DSC,27,0.0738518233565661
Yolo3D-c,fold5,DSC,28,0.0839487657673143
Yolo3D-c,fold5,DSC,29,0.071092346036842
Yolo3D-c,fold5,DSC,30,0.0728274789165468
Yolo3D-s,fold1,DSC,1,0.0897002997507974
Yolo3D-s,fold1,DSC,2,0.0897002997507974
Yolo3D-s,fold1,DSC,3,0.0898500246605764
Yolo3D-s,fold1,DSC,4,0.0897595425800015
Yolo3D-s,fold1,DSC,5,0.090900688171943
Yolo3D-s,fold1,DSC,6,0.0890727923999552
Yolo3D-s,fold1,DSC,7,0.0884810531727366
Yolo3D-s,fold1,DSC,8,0.0883829462132393
Yolo3D-s,fold1,DSC,9,0.0915962582154911
Yolo3D-s,fold1,DSC,10,0.089582276761282
Yolo3D-s,fold1,DSC,11,0.0900284526253529
Yolo3D-s,fold1,DSC,12,0.089822319942226
Yolo3D-s,fold1,DSC,13,0.0885941219013318
Yolo3D-s,fold1,DSC,14,0.0889123690793705
Yolo3D-s,fold1,DSC,15,0.0896925729493552
Yolo3D-s,fold1,DSC,16,0.0911652938757941
Yolo3D-s,fold1,DSC,17,0.0903924440948954
Yolo3D-s,fold1,DSC,18,0.0913853604321683
Yolo3D-s,fold1,DSC,19,0.0874606445125498
Yolo3D-s,fold1,DSC,20,0.0907255621018437
Yolo3D-s,fold1,DSC,21,0.0908588862502191
Yolo3D-s,fold1,DSC,22,0.0870266864896564
Yolo3D-s,fold1,DSC,23,0.0873986207578544
Yolo3D-s,fold1,DSC,24,0.0901858257936695
Yolo3D-s,fold1,DSC,25,0.09164888037552
Yolo3D-s,fold1,DSC,26,0.0895412964229879
Yolo3D-s,fold1,DSC,27,0.0912388454575027
Yolo3D-s,fold1,DSC,28,0.0913688006793722
Yolo3D-s,fold1,DSC,29,0.0903193552064566
Yolo3D-s,fold1,DSC,30,0.0888022825169125
Yolo3D-s,fold2,DSC,1,0.1092897663258661
Yolo3D-s,fold2,DSC,2,0.1092897663258661
Yolo3D-s,fold2,DSC,3,0.1082090953789142
Yolo3D-s,fold2,DSC,4,0.1085374202816357
Yolo3D-s,fold2,DSC,5,0.1076907629889393
Yolo3D-s,fold2,DSC,6,0.1095457373407573
Yolo3D-s,fold2,DSC,7,0.1069154345184127
Yolo3D-s,fold2,DSC,8,0.1093838214971769
Yolo3D-s,fold2,DSC,9,0.1065128088908085
Yolo3D-s,fold2,DSC,10,0.1092632465024579
Yolo3D-s,fold2,DSC,11,0.1109274042050808
Yolo3D-s,fold2,DSC,12,0.1075869692479305
Yolo3D-s,fold2,DSC,13,0.1092323767085796
Yolo3D-s,fold2,DSC,14,0.1099538591310797
Yolo3D-s,fold2,DSC,15,0.1073153731742094
Yolo3D-s,fold2,DSC,16,0.1102438724066267
Yolo3D-s,fold2,DSC,17,0.1117093443143072
Yolo3D-s,fold2,DSC,18,0.1100958990695281
Yolo3D-s,fold2,DSC,19,0.1088407231718401
Yolo3D-s,fold2,DSC,20,0.1102055272723576
Yolo3D-s,fold2,DSC,21,0.1115685541033555
Yolo3D-s,fold2,DSC,22,0.1090787145769794
Yolo3D-s,fold2,DSC,23,0.1107540518723186
Yolo3D-s,fold2,DSC,24,0.1084338939282438
Yolo3D-s,fold2,DSC,25,0.110484928303307
Yolo3D-s,fold2,DSC,26,0.1095936797809746
Yolo3D-s,fold2,DSC,27,0.1107289608389556
Yolo3D-s,fold2,DSC,28,0.1115227746942822
Yolo3D-s,fold2,DSC,29,0.1093683103808756
