Algorithm,Instance,MetricName,ExecutionId,MetricValue
nnUNet3D,P50T1,DSC,7,0.8424500034840777
nnUNet3D,P50T1,IoU,7,0.7277871418251867
nnUNet3D,P51T1,DSC,7,0.8064700285442435
nnUNet3D,P51T1,IoU,7,0.6757015306122449
nnUNet3D,P52T1,DSC,7,0.8506761785008596
nnUNet3D,P52T1,IoU,7,0.7401536125747968
nnUNet3D,P53T1,DSC,7,0.6255334715278624
nnUNet3D,P53T1,IoU,7,0.4551100070972321
nnUNet3D,P53T2,DSC,7,0.6848415174905568
nnUNet3D,P53T2,IoU,7,0.5207292707292708
nnUNet3D,GlobalV,DSC,8,0.7462648251239012
nnUNet3D,GlobalV,IoU,8,0.6183000519679229
nnUNet3D,GlovalT,DSC,8,0.7575195346461632
nnUNet3D,GlovalT,IoU,8,0.6152323061475635
nnUNet3D,P47T1,DSC,8,0.8118720049466688
nnUNet3D,P47T1,IoU,8,0.683320322664585
nnUNet3D,P47T2,DSC,8,0.7146787506068943
nnUNet3D,P47T2,IoU,8,0.5560312263913372
nnUNet3D,P48T1,DSC,8,0.79646408839779
nnUNet3D,P48T1,IoU,8,0.6617701065001836
nnUNet3D,P49T1,DSC,8,0.7237090836732664
nnUNet3D,P49T1,IoU,8,0.5670408481446835
nnUNet3D,P50T1,DSC,8,0.833094604733647
nnUNet3D,P50T1,IoU,8,0.7139350011690437
nnUNet3D,P51T1,DSC,8,0.8120470588235295
nnUNet3D,P51T1,IoU,8,0.6835683726826176
nnUNet3D,P52T1,DSC,8,0.8392083034011246
nnUNet3D,P52T1,IoU,8,0.7229620145113103
nnUNet3D,P53T1,DSC,8,0.6342829315802289
nnUNet3D,P53T1,IoU,8,0.4644321625958281
nnUNet3D,P53T2,DSC,8,0.6523189856523189
nnUNet3D,P53T2,IoU,8,0.4840307006684823
nnUNet3D,GlobalV,DSC,9,0.7691056382869546
nnUNet3D,GlobalV,IoU,9,0.6312880212579032
nnUNet3D,GlovalT,DSC,9,0.764379469599062
nnUNet3D,GlovalT,IoU,9,0.6249706977043755
nnUNet3D,P47T1,DSC,9,0.81560394798684
nnUNet3D,P47T1,IoU,9,0.6886243386243386
nnUNet3D,P47T2,DSC,9,0.7365400843881856
nnUNet3D,P47T2,IoU,9,0.5829548490515629
nnUNet3D,P48T1,DSC,9,0.8360271437384331
nnUNet3D,P48T1,IoU,9,0.718253126987492
nnUNet3D,P49T1,DSC,9,0.710362798155943
nnUNet3D,P49T1,IoU,9,0.5508237488343177
nnUNet3D,P50T1,DSC,9,0.7784004847016056
nnUNet3D,P50T1,IoU,9,0.6371977681339119
nnUNet3D,P51T1,DSC,9,0.856939248173882
nnUNet3D,P51T1,IoU,9,0.7496882793017456
nnUNet3D,P52T1,DSC,9,0.8484374211137476
nnUNet3D,P52T1,IoU,9,0.7367705730194222
nnUNet3D,P53T1,DSC,9,0.6287564766839379
nnUNet3D,P53T1,IoU,9,0.4585301341394294
nnUNet3D,P53T2,DSC,9,0.6683476214489831
nnUNet3D,P53T2,IoU,9,0.5018934612471598
nnUNet3D,GlobalV,DSC,10,0.7805197046750407
nnUNet3D,GlobalV,IoU,10,0.6533078966361496
nnUNet3D,GlovalT,DSC,10,0.7540879831930748
nnUNet3D,GlovalT,IoU,10,0.6133196676958139
